user_id,signup_date,country,gender,age,subscription_tier,subscription_price
5177,2023-07-16T00:00:00.000000,Austria,Female,41,Free,0.0
5178,2023-03-30T00:00:00.000000,France,Female,20,Free,0.0
5179,2023-03-17T00:00:00.000000,France,Male,42,Basic,2.99
5180,2023-06-30T00:00:00.000000,Spain,Female,36,Basic,2.99
5181,2023-10-18T00:00:00.000000,Netherlands,Male,27,Free,0.0
5182,2023-07-27T00:00:00.000000,Spain,Female,45,Free,0.0
5183,2023-11-02T00:00:00.000000,Austria,Male,42,Free,0.0
5184,2023-12-01T00:00:00.000000,Netherlands,Male,30,Premium,5.99
5185,2023-04-20T00:00:00.000000,Spain,Male,41,Premium,5.99
5186,2023-09-20T00:00:00.000000,France,Female,30,Premium,5.99
5187,2023-04-03T00:00:00.000000,France,Male,42,Basic,2.99
5188,2023-09-20T00:00:00.000000,Germany,Male,36,Free,0.0
5189,2023-10-22T00:00:00.000000,Austria,Female,33,Free,0.0
5190,2023-12-05T00:00:00.000000,Netherlands,Female,28,Free,0.0
5191,2023-09-19T00:00:00.000000,Austria,Female,50,Free,0.0
5192,2023-10-04T00:00:00.000000,Germany,Male,46,Basic,2.99
5193,2023-06-30T00:00:00.000000,Spain,Male,36,Free,0.0
5194,2023-04-21T00:00:00.000000,Netherlands,Female,42,Free,0.0
5195,2023-08-17T00:00:00.000000,France,Female,44,Free,0.0
5196,2023-02-20T00:00:00.000000,France,Male,24,Basic,2.99
5197,2023-04-06T00:00:00.000000,France,Female,39,Free,0.0
5198,2023-02-15T00:00:00.000000,Netherlands,Female,27,Free,0.0
5199,2023-02-13T00:00:00.000000,Austria,Male,24,Free,0.0
5200,2023-05-08T00:00:00.000000,France,Male,24,Free,0.0
5201,2023-10-08T00:00:00.000000,Spain,Male,29,Basic,2.99
5202,2023-11-25T00:00:00.000000,Spain,Female,23,Basic,2.99
5203,2023-05-06T00:00:00.000000,Germany,Female,33,Basic,2.99
5204,2023-05-28T00:00:00.000000,Spain,Male,36,Free,0.0
5205,2023-03-25T00:00:00.000000,Austria,Male,21,Basic,2.99
5206,2023-08-15T00:00:00.000000,Spain,Male,32,Free,0.0
5207,2023-12-31T00:00:00.000000,Austria,Male,29,Premium,5.99
5208,2023-11-30T00:00:00.000000,Netherlands,Female,28,Free,0.0
5209,2023-03-28T00:00:00.000000,France,Male,43,Free,0.0
5210,2023-06-11T00:00:00.000000,Germany,Female,49,Basic,2.99
5211,2023-01-18T00:00:00.000000,Netherlands,Male,43,Basic,2.99
5212,2023-04-03T00:00:00.000000,Austria,Male,40,Free,0.0
5213,2023-06-16T00:00:00.000000,France,Male,26,Free,0.0
5214,2023-07-12T00:00:00.000000,Spain,Male,36,Premium,5.99
5215,2023-03-09T00:00:00.000000,Austria,Female,41,Premium,5.99
5216,2023-06-05T00:00:00.000000,Germany,Male,29,Premium,5.99
5217,2023-04-26T00:00:00.000000,Spain,Female,39,Free,0.0
5218,2023-07-08T00:00:00.000000,Netherlands,Female,27,Free,0.0
5219,2023-02-05T00:00:00.000000,Netherlands,Male,31,Free,0.0
5220,2023-08-01T00:00:00.000000,Austria,Male,26,Free,0.0
5221,2023-05-30T00:00:00.000000,Netherlands,Female,32,Basic,2.99
5222,2023-04-17T00:00:00.000000,Spain,Male,47,Free,0.0
5223,2023-03-20T00:00:00.000000,Germany,Female,43,Free,0.0
5224,2023-01-03T00:00:00.000000,Spain,Female,43,Free,0.0
5225,2023-02-02T00:00:00.000000,Germany,Female,38,Free,0.0
5226,2023-07-09T00:00:00.000000,Spain,Male,30,Free,0.0
5227,2023-10-16T00:00:00.000000,Germany,Female,26,Free,0.0
5228,2023-11-30T00:00:00.000000,Germany,Female,41,Free,0.0
5229,2023-03-17T00:00:00.000000,Netherlands,Female,30,Free,0.0
5230,2023-02-22T00:00:00.000000,Netherlands,Male,30,Basic,2.99
5231,2023-04-23T00:00:00.000000,France,Female,25,Basic,2.99
5232,2023-02-05T00:00:00.000000,Germany,Female,34,Free,0.0
5233,2023-05-30T00:00:00.000000,Spain,Male,39,Free,0.0
5234,2023-09-05T00:00:00.000000,Netherlands,Male,45,Basic,2.99
5235,2023-04-22T00:00:00.000000,Austria,Male,29,Free,0.0
5236,2023-05-29T00:00:00.000000,Netherlands,Male,38,Basic,2.99
5237,2023-10-30T00:00:00.000000,France,Female,29,Free,0.0
5238,2023-02-05T00:00:00.000000,Netherlands,Female,43,Free,0.0
5239,2023-05-29T00:00:00.000000,Germany,Female,37,Free,0.0
5240,2023-05-07T00:00:00.000000,Austria,Male,46,Free,0.0
5241,2023-06-28T00:00:00.000000,Austria,Male,51,Free,0.0
5242,2023-02-03T00:00:00.000000,Netherlands,Male,29,Premium,5.99
5243,2023-01-10T00:00:00.000000,Spain,Male,28,Free,0.0
5244,2023-10-07T00:00:00.000000,Germany,Male,30,Free,0.0
5245,2023-11-09T00:00:00.000000,Austria,Female,19,Basic,2.99
5246,2023-03-24T00:00:00.000000,Spain,Male,30,Free,0.0
5247,2023-02-04T00:00:00.000000,Spain,Male,25,Free,0.0
5248,2023-05-13T00:00:00.000000,Austria,Female,34,Basic,2.99
5249,2023-01-15T00:00:00.000000,France,Male,35,Free,0.0
5250,2023-05-23T00:00:00.000000,France,Female,26,Premium,5.99
5251,2023-02-10T00:00:00.000000,Netherlands,Male,23,Free,0.0
5252,2023-09-22T00:00:00.000000,Germany,Male,25,Free,0.0
5253,2023-03-16T00:00:00.000000,France,Female,33,Free,0.0
5254,2023-05-20T00:00:00.000000,Germany,Female,24,Free,0.0
5255,2023-07-31T00:00:00.000000,Spain,Female,30,Free,0.0
5256,2023-11-27T00:00:00.000000,Austria,Non-Binary,52,Free,0.0
5257,2023-08-31T00:00:00.000000,Austria,Male,40,Free,0.0
5258,2023-11-15T00:00:00.000000,Austria,Female,49,Premium,5.99
5259,2023-02-26T00:00:00.000000,Austria,Male,48,Free,0.0
5260,2023-04-02T00:00:00.000000,France,Female,24,Free,0.0
5261,2023-01-08T00:00:00.000000,France,Female,20,Free,0.0
5262,2023-10-01T00:00:00.000000,Germany,Male,36,Free,0.0
5263,2023-06-22T00:00:00.000000,France,Male,50,Free,0.0
5264,2023-10-01T00:00:00.000000,Austria,Non-Binary,28,Premium,5.99
5265,2023-04-16T00:00:00.000000,Netherlands,Male,51,Free,0.0
5266,2023-01-21T00:00:00.000000,France,Female,34,Free,0.0
5267,2023-03-29T00:00:00.000000,Germany,Male,27,Basic,2.99
5268,2023-04-21T00:00:00.000000,Germany,Female,44,Free,0.0
5269,2023-05-15T00:00:00.000000,Germany,Male,29,Premium,5.99
5270,2023-06-11T00:00:00.000000,Germany,Male,29,Free,0.0
5271,2023-05-24T00:00:00.000000,Germany,Female,34,Basic,2.99
5272,2023-09-20T00:00:00.000000,Netherlands,Male,50,Free,0.0
5273,2023-08-06T00:00:00.000000,France,Male,45,Basic,2.99
5274,2023-11-12T00:00:00.000000,Spain,Male,34,Free,0.0
5275,2023-07-29T00:00:00.000000,Germany,Female,37,Free,0.0
5276,2023-08-04T00:00:00.000000,France,Male,29,Free,0.0
5277,2023-06-04T00:00:00.000000,Germany,Male,42,Free,0.0
5278,2023-01-06T00:00:00.000000,Spain,Female,39,Free,0.0
5279,2023-09-13T00:00:00.000000,Germany,Female,42,Free,0.0
5280,2023-09-24T00:00:00.000000,Spain,Male,24,Basic,2.99
5281,2023-10-29T00:00:00.000000,France,Male,46,Basic,2.99
5282,2023-10-06T00:00:00.000000,Germany,Male,25,Free,0.0
5283,2023-12-03T00:00:00.000000,France,Male,35,Free,0.0
5284,2023-01-27T00:00:00.000000,France,Male,23,Premium,5.99
5285,2023-02-20T00:00:00.000000,Austria,Male,31,Free,0.0
5286,2023-10-24T00:00:00.000000,Spain,Female,38,Basic,2.99
5287,2023-02-12T00:00:00.000000,Netherlands,Female,49,Premium,5.99
5288,2023-08-26T00:00:00.000000,Spain,Male,47,Free,0.0
5289,2023-06-22T00:00:00.000000,Austria,Male,40,Premium,5.99
5290,2023-02-24T00:00:00.000000,Netherlands,Female,47,Free,0.0
5291,2023-09-18T00:00:00.000000,Germany,Female,20,Basic,2.99
5292,2023-11-07T00:00:00.000000,Spain,Female,35,Basic,2.99
5293,2023-11-05T00:00:00.000000,Netherlands,Female,24,Basic,2.99
5294,2023-03-06T00:00:00.000000,Germany,Male,45,Free,0.0
5295,2023-12-06T00:00:00.000000,France,Female,52,Premium,5.99
5296,2023-03-14T00:00:00.000000,France,Female,44,Free,0.0
5297,2023-02-15T00:00:00.000000,Netherlands,Male,44,Basic,2.99
5298,2023-06-06T00:00:00.000000,Spain,Male,20,Free,0.0
5299,2023-01-25T00:00:00.000000,Germany,Male,32,Free,0.0
5300,2023-06-20T00:00:00.000000,Germany,Male,37,Free,0.0
5301,2023-05-22T00:00:00.000000,Austria,Male,44,Basic,2.99
5302,2023-03-16T00:00:00.000000,Austria,Male,29,Free,0.0
5303,2023-05-02T00:00:00.000000,Austria,Male,38,Basic,2.99
5304,2023-10-25T00:00:00.000000,Spain,Male,28,Free,0.0
5305,2023-06-27T00:00:00.000000,Germany,Male,49,Premium,5.99
5306,2023-10-21T00:00:00.000000,France,Male,48,Basic,2.99
5307,2023-06-28T00:00:00.000000,France,Female,31,Free,0.0
5308,2023-03-26T00:00:00.000000,Spain,Male,31,Free,0.0
5309,2023-03-09T00:00:00.000000,Germany,Male,25,Free,0.0
5310,2023-02-01T00:00:00.000000,Germany,Female,45,Free,0.0
5311,2023-01-13T00:00:00.000000,Netherlands,Female,37,Free,0.0
5312,2023-06-22T00:00:00.000000,Germany,Female,33,Basic,2.99
5313,2023-02-24T00:00:00.000000,Austria,Female,50,Basic,2.99
5314,2023-05-01T00:00:00.000000,France,Female,20,Premium,5.99
5315,2023-12-25T00:00:00.000000,Germany,Female,39,Free,0.0
5316,2023-07-31T00:00:00.000000,France,Male,37,Basic,2.99
5317,2023-06-13T00:00:00.000000,Spain,Female,28,Free,0.0
5318,2023-06-19T00:00:00.000000,Netherlands,Female,55,Premium,5.99
5319,2023-08-26T00:00:00.000000,Austria,Male,31,Basic,2.99
5320,2023-05-25T00:00:00.000000,Spain,Female,25,Free,0.0
5321,2023-03-13T00:00:00.000000,Spain,Male,30,Free,0.0
5322,2023-07-18T00:00:00.000000,Spain,Male,44,Free,0.0
5323,2023-04-08T00:00:00.000000,Austria,Male,33,Free,0.0
5324,2023-03-19T00:00:00.000000,Germany,Male,47,Free,0.0
5325,2023-11-19T00:00:00.000000,France,Male,31,Free,0.0
5326,2023-03-25T00:00:00.000000,Spain,Male,27,Free,0.0
5327,2023-11-22T00:00:00.000000,Spain,Female,33,Free,0.0
5328,2023-11-21T00:00:00.000000,Austria,Female,36,Free,0.0
5329,2023-04-11T00:00:00.000000,France,Male,51,Basic,2.99
5330,2023-02-26T00:00:00.000000,France,Female,25,Free,0.0
5331,2023-01-01T00:00:00.000000,Germany,Female,38,Premium,5.99
5332,2023-04-30T00:00:00.000000,Austria,Male,34,Free,0.0
5333,2023-04-13T00:00:00.000000,Netherlands,Male,49,Basic,2.99
5334,2023-01-07T00:00:00.000000,France,Male,37,Basic,2.99
5335,2023-08-10T00:00:00.000000,Austria,Female,31,Free,0.0
5336,2023-04-01T00:00:00.000000,France,Male,33,Free,0.0
5337,2023-01-31T00:00:00.000000,France,Male,32,Free,0.0
5338,2023-12-24T00:00:00.000000,Spain,Female,35,Free,0.0
5339,2023-10-22T00:00:00.000000,France,Female,28,Free,0.0
5340,2023-04-06T00:00:00.000000,Germany,Male,28,Free,0.0
5341,2023-07-25T00:00:00.000000,Austria,Female,26,Free,0.0
5342,2023-08-05T00:00:00.000000,Germany,Female,21,Basic,2.99
5343,2023-02-13T00:00:00.000000,Austria,Female,42,Free,0.0
5344,2023-10-12T00:00:00.000000,Spain,Non-Binary,36,Premium,5.99
5345,2023-04-28T00:00:00.000000,Spain,Female,41,Premium,5.99
5346,2023-03-24T00:00:00.000000,Germany,Non-Binary,46,Premium,5.99
5347,2023-05-01T00:00:00.000000,France,Male,19,Free,0.0
5348,2023-02-27T00:00:00.000000,Germany,Male,59,Basic,2.99
5349,2023-09-10T00:00:00.000000,Germany,Female,52,Free,0.0
5350,2023-06-18T00:00:00.000000,Netherlands,Male,30,Free,0.0
5351,2023-01-01T00:00:00.000000,France,Female,29,Free,0.0
5352,2023-11-07T00:00:00.000000,Netherlands,Male,42,Free,0.0
5353,2023-11-01T00:00:00.000000,France,Male,47,Premium,5.99
5354,2023-04-20T00:00:00.000000,France,Male,54,Free,0.0
5355,2023-10-04T00:00:00.000000,France,Female,51,Basic,2.99
5356,2023-09-24T00:00:00.000000,Austria,Male,27,Free,0.0
5357,2023-09-13T00:00:00.000000,Austria,Male,22,Basic,2.99
5358,2023-10-24T00:00:00.000000,Germany,Male,54,Free,0.0
5359,2023-11-04T00:00:00.000000,France,Male,45,Basic,2.99
5360,2023-11-02T00:00:00.000000,Spain,Male,25,Basic,2.99
5361,2023-03-15T00:00:00.000000,Austria,Male,29,Premium,5.99
5362,2023-03-16T00:00:00.000000,Netherlands,Female,35,Premium,5.99
5363,2023-08-18T00:00:00.000000,Spain,Female,24,Free,0.0
5364,2023-09-26T00:00:00.000000,Netherlands,Female,40,Premium,5.99
5365,2023-09-09T00:00:00.000000,Spain,Female,54,Free,0.0
5366,2023-03-19T00:00:00.000000,Germany,Male,44,Basic,2.99
5367,2023-12-11T00:00:00.000000,Austria,Male,41,Basic,2.99
5368,2023-05-05T00:00:00.000000,Spain,Male,39,Premium,5.99
5369,2023-02-23T00:00:00.000000,Germany,Male,33,Basic,2.99
5370,2023-03-30T00:00:00.000000,Spain,Female,51,Free,0.0
5371,2023-07-23T00:00:00.000000,Spain,Female,22,Free,0.0
5372,2023-03-06T00:00:00.000000,France,Male,44,Premium,5.99
5373,2023-04-20T00:00:00.000000,Spain,Female,40,Free,0.0
5374,2023-08-06T00:00:00.000000,France,Male,23,Free,0.0
5375,2023-11-12T00:00:00.000000,Austria,Male,46,Basic,2.99
5376,2023-12-25T00:00:00.000000,Netherlands,Male,45,Basic,2.99
5377,2023-04-04T00:00:00.000000,Germany,Female,21,Free,0.0
5378,2023-02-19T00:00:00.000000,Austria,Female,25,Premium,5.99
5379,2023-04-06T00:00:00.000000,Spain,Female,35,Free,0.0
5380,2023-03-06T00:00:00.000000,Austria,Male,33,Free,0.0
5381,2023-06-05T00:00:00.000000,Germany,Non-Binary,26,Premium,5.99
5382,2023-11-22T00:00:00.000000,Germany,Male,25,Free,0.0
5383,2023-03-15T00:00:00.000000,Spain,Female,52,Free,0.0
5384,2023-09-09T00:00:00.000000,Spain,Male,45,Free,0.0
5385,2023-04-03T00:00:00.000000,France,Male,20,Premium,5.99
5386,2023-02-05T00:00:00.000000,France,Female,29,Free,0.0
5387,2023-05-31T00:00:00.000000,Austria,Male,36,Basic,2.99
5388,2023-05-06T00:00:00.000000,Austria,Male,31,Free,0.0
5389,2023-07-19T00:00:00.000000,Germany,Male,22,Free,0.0
5390,2023-05-03T00:00:00.000000,France,Male,30,Free,0.0
5391,2023-11-16T00:00:00.000000,Germany,Female,42,Basic,2.99
5392,2023-12-03T00:00:00.000000,France,Male,25,Free,0.0
5393,2023-11-15T00:00:00.000000,Spain,Female,40,Free,0.0
5394,2023-07-19T00:00:00.000000,Germany,Female,24,Basic,2.99
5395,2023-09-23T00:00:00.000000,Spain,Male,26,Free,0.0
5396,2023-09-07T00:00:00.000000,Germany,Male,41,Basic,2.99
5397,2023-10-23T00:00:00.000000,Germany,Female,26,Basic,2.99
5398,2023-01-20T00:00:00.000000,France,Female,34,Premium,5.99
5399,2023-07-27T00:00:00.000000,Spain,Male,37,Free,0.0
5400,2023-04-18T00:00:00.000000,Netherlands,Male,31,Free,0.0
5401,2023-09-06T00:00:00.000000,Netherlands,Female,29,Free,0.0
5402,2023-04-12T00:00:00.000000,Netherlands,Male,22,Free,0.0
5403,2023-02-09T00:00:00.000000,Germany,Male,36,Free,0.0
5404,2023-04-04T00:00:00.000000,Austria,Male,44,Free,0.0
5405,2023-09-22T00:00:00.000000,Germany,Female,19,Premium,5.99
5406,2023-05-15T00:00:00.000000,Spain,Male,27,Basic,2.99
5407,2023-05-26T00:00:00.000000,Germany,Female,22,Free,0.0
5408,2023-06-03T00:00:00.000000,Netherlands,Female,29,Premium,5.99
5409,2023-12-27T00:00:00.000000,Austria,Male,21,Premium,5.99
5410,2023-10-04T00:00:00.000000,Spain,Female,31,Free,0.0
5411,2023-07-21T00:00:00.000000,Germany,Male,22,Free,0.0
5412,2023-04-20T00:00:00.000000,Austria,Female,42,Basic,2.99
5413,2023-09-28T00:00:00.000000,Germany,Female,38,Basic,2.99
5414,2023-05-30T00:00:00.000000,Austria,Female,27,Free,0.0
5415,2023-12-16T00:00:00.000000,Germany,Female,27,Premium,5.99
5416,2023-05-08T00:00:00.000000,Netherlands,Female,27,Premium,5.99
5417,2023-11-20T00:00:00.000000,France,Female,46,Basic,2.99
5418,2023-09-13T00:00:00.000000,Spain,Male,28,Free,0.0
5419,2023-11-22T00:00:00.000000,Germany,Female,36,Free,0.0
5420,2023-12-12T00:00:00.000000,Netherlands,Male,24,Free,0.0
5421,2023-09-06T00:00:00.000000,Spain,Male,29,Basic,2.99
5422,2023-02-04T00:00:00.000000,Spain,Male,52,Free,0.0
5423,2023-12-02T00:00:00.000000,France,Male,37,Free,0.0
5424,2023-07-22T00:00:00.000000,Netherlands,Male,31,Basic,2.99
5425,2023-07-30T00:00:00.000000,Germany,Female,25,Basic,2.99
5426,2023-11-01T00:00:00.000000,Netherlands,Female,33,Free,0.0
5427,2023-12-10T00:00:00.000000,Germany,Female,28,Free,0.0
5428,2023-05-03T00:00:00.000000,Austria,Male,27,Free,0.0
5429,2023-12-04T00:00:00.000000,France,Female,32,Free,0.0
5430,2023-01-24T00:00:00.000000,France,Female,22,Free,0.0
5431,2023-07-21T00:00:00.000000,Germany,Male,26,Premium,5.99
5432,2023-10-14T00:00:00.000000,Germany,Female,34,Premium,5.99
5433,2023-06-20T00:00:00.000000,Spain,Female,41,Basic,2.99
5434,2023-10-06T00:00:00.000000,Netherlands,Male,27,Free,0.0
5435,2023-05-31T00:00:00.000000,Netherlands,Female,21,Free,0.0
5436,2023-11-05T00:00:00.000000,Austria,Male,40,Basic,2.99
5437,2023-10-23T00:00:00.000000,France,Male,39,Free,0.0
5438,2023-06-07T00:00:00.000000,Spain,Female,30,Free,0.0
5439,2023-11-11T00:00:00.000000,France,Male,24,Free,0.0
5440,2023-10-24T00:00:00.000000,Spain,Female,41,Free,0.0
5441,2023-06-24T00:00:00.000000,France,Female,32,Premium,5.99
5442,2023-01-26T00:00:00.000000,France,Male,37,Free,0.0
5443,2023-01-29T00:00:00.000000,Netherlands,Female,20,Premium,5.99
5444,2023-06-17T00:00:00.000000,Netherlands,Female,35,Free,0.0
5445,2023-02-15T00:00:00.000000,Netherlands,Male,52,Free,0.0
5446,2023-05-04T00:00:00.000000,Germany,Female,22,Free,0.0
5447,2023-05-19T00:00:00.000000,Austria,Female,41,Free,0.0
5448,2023-01-24T00:00:00.000000,Germany,Male,25,Basic,2.99
5449,2023-01-14T00:00:00.000000,Spain,Female,31,Free,0.0
5450,2023-02-25T00:00:00.000000,France,Male,22,Free,0.0
5451,2023-11-06T00:00:00.000000,Netherlands,Male,32,Free,0.0
5452,2023-07-03T00:00:00.000000,Austria,Male,31,Free,0.0
5453,2023-02-16T00:00:00.000000,Austria,Female,33,Free,0.0
5454,2023-02-19T00:00:00.000000,Germany,Male,31,Free,0.0
5455,2023-10-30T00:00:00.000000,Spain,Male,41,Free,0.0
5456,2023-06-16T00:00:00.000000,Germany,Male,55,Free,0.0
5457,2023-11-08T00:00:00.000000,Austria,Male,42,Free,0.0
5458,2023-11-25T00:00:00.000000,Austria,Male,24,Free,0.0
5459,2023-02-23T00:00:00.000000,Netherlands,Male,32,Free,0.0
5460,2023-07-02T00:00:00.000000,Germany,Male,22,Free,0.0
5461,2023-08-04T00:00:00.000000,Spain,Male,19,Free,0.0
5462,2023-07-26T00:00:00.000000,Austria,Male,29,Free,0.0
5463,2023-11-28T00:00:00.000000,Austria,Female,40,Free,0.0
5464,2023-02-13T00:00:00.000000,Austria,Male,27,Premium,5.99
5465,2023-07-20T00:00:00.000000,Netherlands,Female,32,Free,0.0
5466,2023-11-27T00:00:00.000000,Germany,Male,42,Premium,5.99
5467,2023-03-10T00:00:00.000000,Germany,Male,23,Free,0.0
5468,2023-04-19T00:00:00.000000,Germany,Female,26,Free,0.0
5469,2023-07-26T00:00:00.000000,Austria,Male,40,Premium,5.99
5470,2023-11-24T00:00:00.000000,Netherlands,Male,39,Free,0.0
5471,2023-10-04T00:00:00.000000,Netherlands,Female,27,Basic,2.99
5472,2023-02-26T00:00:00.000000,Netherlands,Male,46,Free,0.0
5473,2023-08-16T00:00:00.000000,Germany,Male,53,Free,0.0
5474,2023-04-21T00:00:00.000000,Germany,Male,27,Premium,5.99
5475,2023-02-11T00:00:00.000000,Spain,Female,24,Free,0.0
5476,2023-01-19T00:00:00.000000,Austria,Male,23,Premium,5.99
5477,2023-07-03T00:00:00.000000,Germany,Male,31,Free,0.0
5478,2023-02-08T00:00:00.000000,Germany,Male,25,Free,0.0
5479,2023-09-29T00:00:00.000000,Netherlands,Female,27,Free,0.0
5480,2023-10-11T00:00:00.000000,Germany,Male,46,Free,0.0
5481,2023-02-15T00:00:00.000000,Austria,Female,29,Free,0.0
5482,2023-06-16T00:00:00.000000,Spain,Male,45,Free,0.0
5483,2023-04-05T00:00:00.000000,Spain,Female,29,Basic,2.99
5484,2023-03-15T00:00:00.000000,Germany,Female,45,Basic,2.99
5485,2023-07-13T00:00:00.000000,Germany,Male,32,Basic,2.99
5486,2023-05-28T00:00:00.000000,Spain,Female,40,Free,0.0
5487,2023-11-27T00:00:00.000000,France,Male,49,Free,0.0
5488,2023-07-04T00:00:00.000000,France,Female,34,Free,0.0
5489,2023-04-06T00:00:00.000000,Spain,Male,41,Free,0.0
5490,2023-09-02T00:00:00.000000,Austria,Female,23,Free,0.0
5491,2023-02-10T00:00:00.000000,Netherlands,Male,24,Basic,2.99
5492,2023-12-25T00:00:00.000000,France,Female,30,Free,0.0
5493,2023-07-20T00:00:00.000000,Spain,Female,27,Premium,5.99
5494,2023-12-21T00:00:00.000000,France,Male,34,Free,0.0
5495,2023-02-21T00:00:00.000000,Germany,Male,34,Basic,2.99
5496,2023-09-15T00:00:00.000000,Austria,Female,21,Free,0.0
5497,2023-12-07T00:00:00.000000,France,Female,35,Free,0.0
5498,2023-12-26T00:00:00.000000,Austria,Male,22,Free,0.0
5499,2023-11-08T00:00:00.000000,Austria,Female,22,Free,0.0
5500,2023-05-05T00:00:00.000000,Germany,Female,31,Basic,2.99
5501,2023-12-26T00:00:00.000000,Spain,Male,43,Free,0.0
5502,2023-05-07T00:00:00.000000,Austria,Female,50,Free,0.0
5503,2023-12-09T00:00:00.000000,Austria,Female,25,Premium,5.99
5504,2023-09-03T00:00:00.000000,Netherlands,Male,29,Free,0.0
5505,2023-11-09T00:00:00.000000,Germany,Female,49,Free,0.0
5506,2023-08-14T00:00:00.000000,Germany,Male,34,Basic,2.99
5507,2023-03-03T00:00:00.000000,Spain,Male,20,Basic,2.99
5508,2023-10-27T00:00:00.000000,Austria,Female,31,Free,0.0
5509,2023-11-26T00:00:00.000000,Germany,Female,21,Free,0.0
5510,2023-04-11T00:00:00.000000,Germany,Male,25,Free,0.0
5511,2023-03-06T00:00:00.000000,Netherlands,Female,56,Premium,5.99
5512,2023-04-25T00:00:00.000000,France,Male,23,Basic,2.99
5513,2023-01-05T00:00:00.000000,Austria,Female,36,Free,0.0
5514,2023-08-12T00:00:00.000000,France,Male,24,Free,0.0
5515,2023-07-12T00:00:00.000000,Netherlands,Female,33,Free,0.0
5516,2023-05-25T00:00:00.000000,Netherlands,Female,37,Free,0.0
5517,2023-11-15T00:00:00.000000,Spain,Male,34,Free,0.0
5518,2023-02-23T00:00:00.000000,Austria,Male,26,Premium,5.99
5519,2023-05-30T00:00:00.000000,France,Male,50,Free,0.0
5520,2023-09-09T00:00:00.000000,Germany,Non-Binary,34,Basic,2.99
5521,2023-07-07T00:00:00.000000,Austria,Male,31,Free,0.0
5522,2023-08-08T00:00:00.000000,Spain,Female,43,Basic,2.99
5523,2023-08-15T00:00:00.000000,Germany,Male,41,Basic,2.99
5524,2023-04-25T00:00:00.000000,Austria,Male,30,Free,0.0
5525,2023-03-24T00:00:00.000000,France,Female,49,Basic,2.99
5526,2023-06-10T00:00:00.000000,Germany,Male,22,Free,0.0
5527,2023-01-07T00:00:00.000000,Netherlands,Male,33,Free,0.0
5528,2023-04-21T00:00:00.000000,Austria,Female,24,Free,0.0
5529,2023-04-30T00:00:00.000000,Netherlands,Female,53,Basic,2.99
5530,2023-12-10T00:00:00.000000,Netherlands,Female,31,Premium,5.99
5531,2023-12-08T00:00:00.000000,Spain,Male,34,Free,0.0
5532,2023-12-25T00:00:00.000000,Germany,Male,33,Basic,2.99
5533,2023-10-01T00:00:00.000000,Spain,Female,37,Free,0.0
5534,2023-09-23T00:00:00.000000,Spain,Female,22,Basic,2.99
5535,2023-09-29T00:00:00.000000,Germany,Female,31,Free,0.0
5536,2023-02-12T00:00:00.000000,Germany,Male,53,Premium,5.99
5537,2023-06-13T00:00:00.000000,Germany,Male,44,Free,0.0
5538,2023-08-04T00:00:00.000000,France,Female,37,Free,0.0
5539,2023-04-13T00:00:00.000000,Germany,Female,60,Free,0.0
5540,2023-04-04T00:00:00.000000,France,Male,26,Premium,5.99
5541,2023-01-25T00:00:00.000000,Spain,Female,40,Free,0.0
5542,2023-02-17T00:00:00.000000,Spain,Female,31,Free,0.0
5543,2023-04-22T00:00:00.000000,Germany,Male,46,Free,0.0
5544,2023-03-07T00:00:00.000000,Netherlands,Male,28,Free,0.0
5545,2023-11-03T00:00:00.000000,Austria,Female,36,Basic,2.99
5546,2023-07-06T00:00:00.000000,Netherlands,Female,24,Basic,2.99
5547,2023-08-02T00:00:00.000000,Austria,Female,47,Basic,2.99
5548,2023-02-26T00:00:00.000000,France,Female,51,Free,0.0
5549,2023-03-07T00:00:00.000000,Spain,Male,42,Premium,5.99
5550,2023-03-23T00:00:00.000000,Spain,Male,41,Free,0.0
5551,2023-07-04T00:00:00.000000,France,Male,38,Basic,2.99
5552,2023-10-24T00:00:00.000000,Netherlands,Male,29,Free,0.0
5553,2023-08-07T00:00:00.000000,Spain,Female,22,Free,0.0
5554,2023-02-03T00:00:00.000000,Spain,Male,29,Free,0.0
5555,2023-05-14T00:00:00.000000,Germany,Male,43,Free,0.0
5556,2023-08-06T00:00:00.000000,Netherlands,Male,34,Premium,5.99
5557,2023-11-23T00:00:00.000000,Netherlands,Female,39,Free,0.0
5558,2023-04-15T00:00:00.000000,Netherlands,Female,43,Free,0.0
5559,2023-08-08T00:00:00.000000,Spain,Female,25,Basic,2.99
5560,2023-08-28T00:00:00.000000,Germany,Male,25,Basic,2.99
5561,2023-12-06T00:00:00.000000,Netherlands,Male,24,Free,0.0
5562,2023-11-24T00:00:00.000000,Germany,Female,22,Free,0.0
5563,2023-07-30T00:00:00.000000,Germany,Male,57,Free,0.0
5564,2023-08-04T00:00:00.000000,Spain,Female,29,Free,0.0
5565,2023-06-24T00:00:00.000000,France,Male,45,Free,0.0
5566,2023-08-10T00:00:00.000000,Netherlands,Male,43,Free,0.0
5567,2023-02-24T00:00:00.000000,France,Male,21,Basic,2.99
5568,2023-09-06T00:00:00.000000,Netherlands,Male,39,Basic,2.99
5569,2023-05-13T00:00:00.000000,Germany,Male,27,Free,0.0
5570,2023-01-21T00:00:00.000000,Austria,Male,22,Free,0.0
